filepath,speaker_id,sentence_id,emotion,intensity,dataset,language,duration,rms_mean,zcr_mean,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,spectral_contrast_mean,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,chroma_mean,chroma_std,tempo,pitch_mean,pitch_std,pitch_range,voicing_rate,split
datasets/CREMAD/AudioWAV/1057_ITS_ANG_XX.wav,1057,ITS,ANG,XX,CREMA-D,en,2.469125,0.10096277,0.1375018425707547,1941.3756039578943,1233.930306460353,3623.9681603773583,1788.9436534452448,18.6434553373942,-212.6018,95.66926,73.119484,58.40098,25.62257,40.78411,26.881582,20.952505,-1.0420538,13.638692,-18.118412,13.48616,-18.108204,13.482071,-12.209539,11.186482,-12.804752,11.492207,-10.980646,11.673077,-8.614429,7.868631,1.8027177,9.945138,-15.100388,8.393402,0.29842234,0.32190704,[64.65517241],352.979824620372,99.38097270544782,294.4782751991223,0.8113207547169812,test
datasets/CREMAD/AudioWAV/1015_ITS_NEU_XX.wav,1015,ITS,NEU,XX,CREMA-D,en,2.8028125,0.012964292,0.06641734730113637,1384.4645936599693,660.8890629782027,3065.8735795454545,1934.3634624945744,16.16888532530714,-389.21826,72.235306,99.4855,25.777029,50.040226,24.174957,31.717274,15.894741,17.224062,10.34274,1.699978,15.7372265,-1.8347172,8.54156,0.44455978,5.013556,-0.31188294,7.3638425,-4.1934466,7.403567,-1.7233657,4.625216,0.21951346,6.2351327,-7.2558675,6.280838,0.32707798,0.2970148,[117.1875],215.23772856552324,71.58243764557581,196.95239658601875,0.4090909090909091,train
datasets/CREMAD/AudioWAV/1013_IOM_DIS_XX.wav,1013,IOM,DIS,XX,CREMA-D,en,2.93625,0.01461329,0.057558806046195655,1167.06722825434,391.9780257502325,2459.1542119565215,1706.5121318622,16.303840455904435,-380.97827,78.28442,113.57423,21.08246,37.170834,35.983036,28.047907,21.729122,13.492566,10.404632,3.5375316,14.782689,-1.7357247,9.479094,-5.8176208,9.39558,-1.9083383,7.503869,0.68213177,7.8242054,-4.2137194,7.233885,-5.744591,5.5832453,-4.112266,4.920862,0.2987792,0.29293612,[125.],276.48067201753065,50.93852818009356,165.36303821347056,0.5434782608695652,train
datasets/CREMAD/AudioWAV/1006_IOM_DIS_XX.wav,1006,IOM,DIS,XX,CREMA-D,en,3.2365625,0.010553494,0.044625076593137254,1076.9880793123189,144.39287134822942,2350.337009803922,1757.2807988923664,16.275308299920212,-417.77634,56.16113,115.04203,18.422203,48.252052,22.787155,28.76123,16.323149,14.495028,8.912433,6.970405,11.843864,2.4896488,9.226281,-4.3842773,10.134587,-3.7911098,7.9472227,-1.3683385,6.843795,-2.6591947,4.0247526,-4.578609,4.9949927,-1.2328831,6.2155356,0.28578416,0.3033362,[125.],227.49110188820373,68.9872659828436,174.73465367402667,0.5686274509803921,train
datasets/CREMAD/AudioWAV/1048_TSI_NEU_XX.wav,1048,TSI,NEU,XX,CREMA-D,en,2.3356875,0.016899748,0.15198255565068494,2010.2948174404794,1288.5929338157673,4174.015410958904,2061.6116940952247,15.804502394683677,-356.63608,86.57689,81.4298,43.690384,51.78994,24.430141,22.947525,10.861155,13.724551,6.1498756,5.4020243,7.344822,-10.015224,15.435065,-7.9516234,12.229958,-4.99594,7.7339845,-1.4095675,5.0919385,-2.2671518,5.558421,-1.6291411,4.4434786,-1.3246423,4.5668597,0.3853757,0.2941014,[78.125],247.7687391373928,61.85429665628259,181.2726416814232,0.3287671232876712,train
datasets/CREMAD/AudioWAV/1086_MTI_HAP_XX.wav,1086,MTI,HAP,XX,CREMA-D,en,2.3023125,0.021187412,0.05695936414930555,1130.3810727126574,370.5538686590844,2141.7100694444443,1614.1257853601908,17.406176574476994,-376.9637,111.89575,118.96167,25.615496,34.49035,31.450691,24.178415,23.376049,-1.0656047,29.914995,-1.613391,17.206898,2.8883715,10.877313,-7.865876,13.869962,-2.260846,8.2188015,-5.6099253,8.909138,-7.5648413,11.012611,-2.2525563,5.969427,-2.207271,7.635794,0.3992079,0.29731572,[144.23076923],568.5098069745511,37.15027907191678,126.22541108361418,0.1111111111111111,val
datasets/CREMAD/AudioWAV/1079_TAI_NEU_XX.wav,1079,TAI,NEU,XX,CREMA-D,en,2.602625,0.015693046,0.09230897484756098,1593.8034150294727,766.5241516800476,3514.1006097560976,1909.2984874224628,16.94754167613502,-371.37585,74.982864,99.19993,32.1995,38.665504,32.778336,24.03558,29.49477,2.783548,21.196983,0.4121251,13.521863,1.2910758,12.036546,-0.07650702,8.438348,1.1471685,8.964648,-0.82831293,6.8519664,4.935016,7.0490627,-0.21442078,5.6934752,-2.3128986,6.77155,0.33527622,0.30538535,[144.23076923],296.3864350366255,32.767731489628915,110.5867271438614,0.6097560975609756,train
datasets/CREMAD/AudioWAV/1022_ITS_SAD_XX.wav,1022,ITS,SAD,XX,CREMA-D,en,2.3023125,0.015135903,0.08101399739583333,1534.0474960024626,688.6682064930986,3533.5286458333335,1939.7674850132062,16.38979182510759,-371.1488,66.51546,95.52799,36.269444,44.395622,20.764233,33.035698,17.899775,9.204383,13.190394,-0.18802717,13.460877,0.13169394,8.657972,-2.160376,6.1858826,-5.9288616,8.125118,-5.591061,7.520596,-0.46669763,6.094537,-1.9012285,5.7018833,-5.8353148,5.293178,0.36337075,0.30573556,[125.],226.03822025223198,44.849059725083585,177.30296742454328,0.6111111111111112,test
datasets/CREMAD/AudioWAV/1037_ITS_SAD_XX.wav,1037,ITS,SAD,XX,CREMA-D,en,2.602625,0.007151525,0.07302782012195122,1483.0246090121757,716.1500570227471,3583.9367378048782,2052.2730499270683,14.877111748620568,-420.5839,28.767221,99.3598,22.294952,56.601067,14.44278,33.0215,11.36715,13.916048,10.214284,-0.6009821,9.880369,0.44076926,5.541051,-2.4650884,6.5624423,-1.4323374,4.8409605,-1.9697415,4.6542835,-2.4393685,3.9142194,-2.4981053,5.1621256,-4.3306446,3.988642,0.4083061,0.29159188,[75.],358.89710147211883,50.93715964804101,142.92301184299822,0.36585365853658536,train
datasets/CREMAD/AudioWAV/1034_MTI_DIS_XX.wav,1034,MTI,DIS,XX,CREMA-D,en,3.003,0.012392507,0.05833922041223404,1197.4302922607612,238.46468885530513,2737.865691489362,1739.8360390743164,15.368110623448398,-388.38318,65.9935,119.50959,25.54387,39.886112,28.813507,30.020391,21.049177,1.6490159,23.82654,-2.0301223,14.201807,1.9992859,10.862243,-10.829723,10.699892,0.6251831,5.6083083,-1.9234741,6.8961015,-2.575094,7.8720627,0.024267886,6.327446,-4.1545973,4.652907,0.44920215,0.2758736,[117.1875],0.0,0.0,0.0,0.0,train
datasets/CREMAD/AudioWAV/1021_MTI_DIS_XX.wav,1021,MTI,DIS,XX,CREMA-D,en,2.8361875,0.011650403,0.07598534058988764,1359.5447505602533,623.1650156197945,2987.2717696629215,1836.5639041399936,16.489955169229784,-395.19138,52.511215,104.95124,30.996016,48.326134,22.687107,30.189552,25.462452,4.4569793,19.610804,4.7953267,12.258023,2.1825747,7.634511,-7.0502086,10.191293,-4.2031007,8.252965,-1.3329725,5.3005414,-3.276468,7.0364766,-0.74967825,7.058951,-4.604908,7.174425,0.3769497,0.30674544,[117.1875],257.1824710555886,25.588572824680035,108.37989422065928,0.5842696629213483,val
datasets/CREMAD/AudioWAV/1028_IEO_ANG_HI.wav,1028,IEO,ANG,HI,CREMA-D,en,2.002,0.17143375,0.1607724144345238,2195.6614243930217,334.57835457246654,4132.440476190476,1804.02180980593,18.18064286913646,-94.147316,81.99047,51.784256,23.771551,-25.0943,28.35587,-3.2470608,26.840734,-24.211842,23.829208,0.5699829,15.40833,-16.92523,13.541692,-20.58425,10.370734,4.6780562,9.714862,-9.91779,10.386509,-8.991808,10.732312,2.8845775,17.143036,6.648232,21.689766,0.31427905,0.3086381,[104.16666667],682.3674969938069,79.77433827968592,292.0258361058419,0.5952380952380952,test
datasets/CREMAD/AudioWAV/1004_ITS_HAP_XX.wav,1004,ITS,HAP,XX,CREMA-D,en,2.8695,0.011506209,0.113818359375,1806.0125099890913,960.6836522599757,3729.9479166666665,2029.2296451025522,17.267923089405574,-375.09076,77.09256,90.74911,33.478577,26.222103,24.279928,16.430107,15.458579,11.97023,15.379845,-4.2432775,14.044343,0.51658076,8.180596,-2.4225154,10.462961,-5.901258,9.05115,-12.378062,9.841964,0.2665229,7.66588,-7.7799587,10.05992,-3.3429518,8.338678,0.373642,0.29964054,[110.29411765],309.54753713525133,70.13608598799816,229.8134376897483,0.5,val
datasets/CREMAD/AudioWAV/1011_ITS_HAP_XX.wav,1011,ITS,HAP,XX,CREMA-D,en,2.3356875,0.009698888,0.0758173694349315,1504.5479103191835,613.3173287480448,3381.849315068493,1985.628419555603,15.61711980342312,-383.39008,64.880005,97.7354,27.79926,44.981064,20.15739,32.764202,14.847618,13.4929085,12.989076,-2.198832,16.894794,1.6517501,9.391046,-1.3793356,6.8646216,-0.02987791,10.615916,-0.8079117,6.5766954,0.18840925,5.70746,1.7044615,6.3904157,-5.078582,5.12133,0.42774063,0.29170507,[156.25],0.0,0.0,0.0,0.0,val
datasets/CREMAD/AudioWAV/1025_ITS_FEA_XX.wav,1025,ITS,FEA,XX,CREMA-D,en,2.2755625,0.008161219,0.0821872287326389,1562.5152255922972,829.467959198299,3513.671875,2063.7608895096305,15.559918971296597,-410.84177,59.59492,94.06171,26.768782,51.641853,19.205149,31.97593,13.732284,18.935799,11.35203,3.0104418,10.379363,4.7754784,8.352478,-1.4819262,5.7455425,1.298224,7.8253875,1.2653139,5.3214993,-3.1743364,6.5267076,-2.6777165,4.5626984,-6.3348513,3.6700883,0.39783055,0.29374847,[110.29411765],307.64273024120337,39.41385994846282,134.77934628295768,0.3194444444444444,train
datasets/CREMAD/AudioWAV/1030_ITS_FEA_XX.wav,1030,ITS,FEA,XX,CREMA-D,en,2.535875,0.03208866,0.097705078125,1647.89667910719,736.6127481827212,3571.77734375,1959.1475471933481,16.675612003806663,-337.29233,83.293884,89.19986,36.369095,38.01442,20.823801,25.583597,23.796356,4.594643,22.453981,-2.7599018,13.799898,-4.2806015,8.837613,-9.439774,7.8337946,1.3227568,13.530784,-4.973832,8.573813,-7.514754,8.624732,-0.8548275,8.870592,-4.185071,6.7992563,0.3427664,0.31480247,[133.92857143],383.86761456249434,87.80284475865159,266.0863753189201,0.5125,train
datasets/CREMAD/AudioWAV/1078_IWL_ANG_XX.wav,1078,IWL,ANG,XX,CREMA-D,en,2.93625,0.09609111,0.08450610017123288,1354.803110892371,294.69568052441275,2458.0479452054797,1383.3530808492426,18.329930136126986,-197.86052,78.9239,113.73938,22.817162,-26.117397,40.41289,1.8695081,27.5626,-24.818325,22.868395,-3.918603,17.786528,-4.3773637,13.35044,-11.376291,12.324886,-3.490649,11.271568,-7.0577936,7.7832007,-3.6233816,10.551655,-1.3554146,8.797069,-5.588909,8.895156,0.28806362,0.31219319,[156.25],385.94055369835473,51.75065380260623,222.6924076892393,0.726027397260274,train
datasets/CREMAD/AudioWAV/1039_IEO_ANG_MD.wav,1039,IEO,ANG,MD,CREMA-D,en,1.8351875,0.05214355,0.08167194870283019,1426.3273879623962,538.5169460315894,3293.926886792453,1738.1424303911053,17.55567086984114,-298.9439,134.94466,113.88728,29.253147,17.068996,48.965275,26.068949,15.852222,-8.105449,26.591135,-3.9658868,14.17877,13.899804,17.911648,-21.91242,24.452858,-9.9057665,10.215148,-2.054806,7.3252316,-4.9429903,6.842849,0.2637929,8.267384,-11.5704975,6.8730044,0.37021548,0.29088652,[93.75],216.7220776776198,38.36898005258037,113.22118316459526,0.33962264150943394,train
datasets/CREMAD/AudioWAV/1087_TSI_FEA_XX.wav,1087,TSI,FEA,XX,CREMA-D,en,2.3356875,0.008916416,0.14421687714041095,2004.97775539741,1256.981063452625,3917.4871575342468,2043.9546332265336,16.18992732166749,-395.2527,107.97514,72.20909,51.51525,44.33938,16.2479,30.547226,8.143995,21.939993,8.990651,11.138393,10.920711,-0.12786068,8.776544,0.4627395,7.516337,4.767425,9.01384,-4.19594,6.5883884,-1.4170122,4.6022043,-2.8712878,5.95259,-7.1171885,6.234437,0.44897416,0.28269967,[104.16666667],91.71478509039085,10.727888283422065,33.303467478234666,0.273972602739726,train
datasets/CREMAD/AudioWAV/1032_IEO_DIS_MD.wav,1032,IEO,DIS,MD,CREMA-D,en,2.3023125,0.010658007,0.07841661241319445,1397.9690522840829,638.3690553959625,3111.0026041666665,1887.1617498813284,15.358450290156771,-390.1471,61.254227,110.99255,29.591356,46.658134,17.033836,20.693502,18.45994,3.7579553,18.647581,1.4115,13.9576235,1.1607617,9.491818,-9.3568535,9.044796,-3.3491957,6.383613,1.1514386,8.725945,0.22766685,7.17838,-0.36266565,7.5779343,-4.708004,5.352518,0.4209232,0.29140577,[64.65517241],124.46761822048286,3.2047180879359005,9.193715776957788,0.16666666666666666,train
datasets/CREMAD/AudioWAV/1027_IEO_DIS_MD.wav,1027,IEO,DIS,MD,CREMA-D,en,2.2755625,0.07965254,0.0976418887867647,1576.757743596846,554.8537366083011,3191.2913602941176,1795.5830941755098,17.409921961443384,-255.6388,158.00243,89.79554,26.219677,7.7142396,48.610416,11.736335,20.471292,6.1439867,20.66696,-7.7828197,19.468054,-2.6919212,10.446766,-7.108909,12.31042,-7.966091,11.14422,12.121743,12.520773,1.3705503,8.166676,-6.304664,10.510948,-4.677394,6.7046885,0.32127342,0.3074588,[89.28571429],328.5005567677894,64.61480831152242,177.3717807253159,0.35294117647058826,train
datasets/CREMAD/AudioWAV/1066_IWL_DIS_XX.wav,1066,IWL,DIS,XX,CREMA-D,en,2.8028125,0.01244626,0.05924294211647727,1206.2765451425653,206.45618867656276,2607.421875,1758.1441107110027,15.717662236951654,-374.33273,69.589035,118.292816,18.049482,33.966026,25.63284,18.65702,17.904877,5.1647677,19.843775,0.3253869,11.577446,3.4698827,8.386444,-2.0456758,7.9949365,-3.2250786,8.400032,0.19671606,5.662051,2.6788244,5.2210436,-0.37449768,4.6140723,-1.4985389,6.580255,0.4144067,0.29047906,[110.29411765],157.7152071304842,19.609001750957965,68.11743486696778,0.48863636363636365,train
datasets/CREMAD/AudioWAV/1073_IWL_DIS_XX.wav,1073,IWL,DIS,XX,CREMA-D,en,3.2031875,0.018008536,0.05801361386138614,1173.2936080233978,156.1218348466759,2634.746287128713,1670.420549085821,16.746735124406214,-368.14456,75.83439,118.9383,17.057096,24.577028,37.521076,27.670036,19.773289,2.410733,17.82749,2.1357403,11.233715,4.239646,9.10703,-8.2999325,11.837419,3.2412357,9.078974,2.5217006,6.0621514,1.0459293,5.900226,-1.0837654,6.567638,-7.6522155,7.8607497,0.38751146,0.31578067,[208.33333333],250.62508964136754,27.064023496449796,90.60213091705643,0.37623762376237624,test
datasets/CREMAD/AudioWAV/1068_MTI_NEU_XX.wav,1068,MTI,NEU,XX,CREMA-D,en,3.2699375,0.015694426,0.055929535800970875,1212.9791068468,365.181126457257,2732.5546116504856,1764.886946504359,16.17365786431499,-380.05814,62.138397,110.51691,22.897188,44.462406,19.14322,35.76516,22.612286,3.312167,18.562426,2.434384,13.333847,2.9229252,7.045239,-8.703908,10.462653,-2.1200547,6.775608,-7.601764,8.973907,-0.64773005,7.2645035,-1.1033986,5.484386,-6.895761,8.615818,0.39846352,0.30171716,[208.33333333],160.97023135965247,16.555968248540292,61.98763199437167,0.3883495145631068,train
datasets/CREMAD/AudioWAV/1023_IEO_DIS_HI.wav,1023,IEO,DIS,HI,CREMA-D,en,2.56925,0.032525495,0.07861946202531646,1517.1965860833182,439.1334023357326,3471.1234177215188,1925.5747318431866,16.66114823218909,-324.29996,114.93467,92.45208,16.8317,29.747145,26.903234,21.634981,24.31932,3.0272217,22.304382,4.9406323,13.010046,-0.2690327,10.934516,-6.8407283,11.601032,-4.8377514,7.112805,-2.257625,5.7857823,0.88784677,7.3471212,-2.5480824,6.1093783,-6.6451936,6.8645334,0.36694574,0.31259814,[208.33333333],259.6350140914606,29.31872096459196,96.49804067419402,0.3924050632911392,train
datasets/CREMAD/AudioWAV/1036_IEO_DIS_HI.wav,1036,IEO,DIS,HI,CREMA-D,en,2.8361875,0.13038595,0.1099102313701923,1661.271461687346,425.9108533100126,3254.8076923076924,1645.5620255008932,18.18549525578971,-143.1602,83.90806,89.554794,24.114456,-20.769545,27.978413,-1.468118,24.841692,-17.170713,17.79023,-14.357777,18.81235,-2.9368362,16.25317,-19.380522,11.413197,-14.6024685,12.161721,10.806303,10.860266,-2.1474326,8.367837,-5.860095,10.873969,-6.102231,5.6241455,0.3449119,0.31601685,[133.92857143],361.8821650013456,30.876544714840406,116.1966281396912,0.6538461538461539,val
datasets/CREMAD/AudioWAV/1082_TAI_HAP_XX.wav,1082,TAI,HAP,XX,CREMA-D,en,2.035375,0.035149917,0.16168309771825398,2158.114543796961,1152.2794953036387,4189.608134920635,2019.584379264564,17.501712194684835,-296.81412,145.37048,72.53775,42.337463,26.100964,35.262634,9.745401,28.076527,-10.952656,31.817429,3.055418,18.039337,-3.224578,12.538669,-7.901513,14.375999,4.048113,10.160903,-10.12098,9.112619,-2.268306,6.6303725,-9.942032,9.691021,-1.759071,9.737949,0.38580266,0.31193715,[104.16666667],460.7985320487196,93.68633634632691,329.8020690155464,0.4444444444444444,train
datasets/CREMAD/AudioWAV/1084_IEO_HAP_HI.wav,1084,IEO,HAP,HI,CREMA-D,en,2.5025,0.025231823,0.14004034745065788,2106.086747934644,604.5178309861012,4510.690789473684,2111.122358661887,17.476609332329012,-306.88226,117.859535,70.69985,25.78176,13.853844,30.318121,15.373283,24.649607,13.186394,19.048798,2.17107,18.331593,-2.6830227,12.897588,-3.2275274,14.772405,-2.8678756,11.961483,-3.6917155,8.913297,-2.6793556,9.761855,3.5101259,6.8241496,-4.1174026,6.568043,0.40620798,0.29608575,[187.5],186.0565869349311,99.3763137093072,263.234399372208,0.7894736842105263,train
datasets/CREMAD/AudioWAV/1078_IOM_SAD_XX.wav,1078,IOM,SAD,XX,CREMA-D,en,2.1354375,0.012177908,0.05271251166044776,1214.8951227147068,409.1802802293169,2792.2108208955224,1792.4399956619764,16.721421423610483,-408.83862,41.682056,108.66923,24.261503,43.98401,17.981182,30.374332,16.633205,11.740468,8.277916,3.1418757,10.267683,-0.3166442,9.718983,-1.4224483,9.439619,-0.4255606,7.508966,0.012346289,5.896053,-1.4194615,3.630328,0.4658392,5.181042,2.0237973,6.730689,0.28865978,0.31053978,[187.5],261.1642101791487,16.96079944511733,74.724328846632,0.7910447761194029,train
datasets/CREMAD/AudioWAV/1080_TSI_SAD_XX.wav,1080,TSI,SAD,XX,CREMA-D,en,3.1364375,0.008096939,0.15778389362373738,2098.0200315891193,1222.4506578048054,4462.436868686868,2129.266569613931,15.469935419726985,-386.47476,71.352615,72.85598,45.238277,52.746857,15.115558,25.635313,7.3004684,15.49486,8.132279,12.860169,10.650685,-0.31172296,9.793432,5.357105,9.957004,-0.4640318,6.0877986,-0.45168018,5.2894077,-3.5916588,6.0817122,-1.4670849,4.1905775,-0.78377104,3.8953133,0.4483204,0.28035775,[75.],0.0,0.0,0.0,0.0,train
datasets/CREMAD/AudioWAV/1091_IEO_HAP_HI.wav,1091,IEO,HAP,HI,CREMA-D,en,2.002,0.04299499,0.10960286458333333,1886.8518066615884,791.8461512563164,3718.2291666666665,1969.8680855292632,17.9666376742871,-292.1182,159.19226,79.049385,33.661324,11.47316,35.78208,7.8481026,24.656305,3.5182223,22.03427,4.961493,15.3552885,-3.8847713,12.723485,-9.248531,17.78108,6.113835,12.137846,1.6976299,7.893069,1.2606119,5.9844794,-2.8836389,6.233611,-1.852029,4.771053,0.4066787,0.30341625,[110.29411765],252.92501441373014,91.44657697493827,255.9388857025662,0.7111111111111111,train
datasets/CREMAD/AudioWAV/1030_TAI_DIS_XX.wav,1030,TAI,DIS,XX,CREMA-D,en,3.8371875,0.021388082,0.08295491536458334,1484.2174743143144,622.3497404524911,3308.8541666666665,1892.1709876287084,16.238795819597104,-351.236,101.14502,102.80776,27.491142,42.305347,26.688395,20.70694,23.935356,-4.1745934,31.582193,-2.9540582,16.080452,-5.471227,11.852122,-5.13089,8.37396,-1.6982536,8.215996,-4.7101855,9.193878,-1.652401,6.2569356,2.3677561,9.087701,-0.50232595,5.7931514,0.36578217,0.29483542,[144.23076923],286.22283105793673,50.79698322134825,169.1601487465712,0.4,train
datasets/CREMAD/AudioWAV/1025_TAI_DIS_XX.wav,1025,TAI,DIS,XX,CREMA-D,en,3.470125,0.010148612,0.06729769925458716,1394.7185397809958,607.2577759223668,3276.017775229358,1973.736469471986,16.15683355676456,-404.4144,60.10274,99.720634,21.199566,51.831078,16.77245,28.848772,16.05208,11.299963,23.012821,5.437271,10.745584,4.008828,7.8555164,-2.6270258,8.657404,2.467964,8.163414,-2.2535298,5.4958096,-4.0891595,4.5496736,-3.1075854,4.2000175,-5.628737,4.611893,0.36044005,0.3005392,[93.75],278.50913245179083,20.268783833251412,72.4601037474545,0.5229357798165137,train
datasets/CREMAD/AudioWAV/1080_IEO_HAP_MD.wav,1080,IEO,HAP,MD,CREMA-D,en,2.002,0.026566576,0.08537046370967742,1562.462094521098,753.0261486044129,3616.1794354838707,1938.6415341689012,16.66723614706057,-344.46686,124.88012,96.97345,26.687656,35.055244,35.0002,15.952839,21.405025,2.278548,25.957163,6.0191307,8.951531,9.385545,6.8955154,-4.300397,16.054356,-4.511985,9.647215,1.9400561,6.488196,-2.612795,6.2408543,2.3046734,7.1517086,-1.8450125,5.2847395,0.38953942,0.29288074,[133.92857143],178.81319884964478,32.24475271767329,90.90787867449808,0.6129032258064516,train
datasets/CREMAD/AudioWAV/1001_TSI_DIS_XX.wav,1001,TSI,DIS,XX,CREMA-D,en,2.1688125,0.020978235,0.2125244140625,2384.4041267840767,1487.1157886164378,4379.595588235294,2027.9758676014005,16.872707263519015,-316.29742,123.33214,68.66624,51.884914,26.673079,23.301306,19.233519,13.442722,11.679161,15.688723,2.2310004,9.238756,-7.757845,11.313976,-8.270502,11.418524,-4.5067253,6.394456,-10.915903,5.990931,1.9532857,8.675807,-12.4559765,6.205775,-2.1125355,6.7570457,0.4407798,0.29114264,[89.28571429],65.40639132514966,0.0,0.0,0.04411764705882353,test
datasets/CREMAD/AudioWAV/1014_TSI_DIS_XX.wav,1014,TSI,DIS,XX,CREMA-D,en,2.8695,0.00976546,0.1530056423611111,1961.3260592680379,1343.3485554794684,3980.815972222222,2045.3755293802126,15.330797837497453,-384.15884,86.31532,78.93501,45.346638,53.98684,15.6391325,30.908442,13.682496,15.334957,9.325977,6.7327604,10.458112,0.45575893,7.467346,-3.5460253,10.783468,-2.4259949,5.925722,-1.5944041,4.99,-1.2487534,4.9743495,-2.039442,3.9584997,-1.3894106,4.86061,0.39925674,0.29294387,[125.],0.0,0.0,0.0,0.0,train
datasets/CREMAD/AudioWAV/1018_IOM_ANG_XX.wav,1018,IOM,ANG,XX,CREMA-D,en,2.06875,0.04270456,0.073828125,1421.6592462372105,466.16144945929307,2929.0865384615386,1692.8355819556914,18.169434688136036,-284.82584,109.630486,94.8377,25.932184,15.941213,42.625122,31.203625,28.147512,-4.711355,20.763258,-1.3905251,15.527528,4.184716,12.919339,-17.684156,12.94171,-4.089218,11.128769,-3.9410207,6.8578205,-2.538362,7.8642273,-3.6664755,6.970634,0.8729236,7.365443,0.31074634,0.31104583,[144.23076923],318.0001397342503,40.3415839071866,177.79883203187174,0.8,test
datasets/CREMAD/AudioWAV/1049_ITS_DIS_XX.wav,1049,ITS,DIS,XX,CREMA-D,en,2.6359375,0.01688866,0.07786026920180723,1441.2346696132881,627.2645944297597,3216.3968373493976,1879.5280134006948,16.222719140229447,-351.90887,68.2622,106.97802,27.984634,36.31016,25.746185,21.429066,18.2544,7.631448,15.390581,-2.0623822,12.893146,-5.759833,13.933375,-8.931797,9.174703,-2.9179318,11.966843,-0.54141057,5.245497,1.6422129,8.243997,2.0028021,7.3569665,1.5674514,7.892759,0.34662914,0.30440837,[78.125],247.86938048260154,59.431857172874,174.70656028265438,0.46987951807228917,test
datasets/CREMAD/AudioWAV/1086_TAI_NEU_XX.wav,1086,TAI,NEU,XX,CREMA-D,en,2.2755625,0.019430485,0.1007419162326389,1559.9587561699484,893.7329876339936,3003.2552083333335,1809.1908054539695,17.5375865624231,-363.74,116.250824,98.456635,38.14719,44.342033,27.163876,30.13055,23.653425,-5.7133465,33.23553,-5.02812,19.592224,1.9770178,13.177223,-12.341799,15.801077,-1.6631838,9.720605,-2.4619102,8.615309,-8.862995,9.453027,1.3873231,6.6907716,1.0583236,5.9376283,0.3967495,0.30893874,[125.],154.03583107370702,44.93138704840029,118.67529371516186,0.5694444444444444,val
datasets/CREMAD/AudioWAV/1079_MTI_HAP_XX.wav,1079,MTI,HAP,XX,CREMA-D,en,2.7694375,0.049691953,0.08662683823529412,1417.3373197558228,469.3476623680265,2882.077205882353,1605.9145644352327,18.18382252092147,-288.96744,100.49808,111.03638,36.59056,10.213347,42.656002,18.896534,37.14608,-19.018091,30.464186,-2.35395,14.929507,2.3214474,9.760396,-17.929117,16.124489,0.0050935633,12.956435,-8.766706,10.413051,2.6592228,12.168771,-1.0066123,10.205564,-7.0965686,9.340762,0.30625135,0.3152167,[125.],552.7030677423336,195.09551213764277,698.7150410964049,0.5529411764705883,train
datasets/CREMAD/AudioWAV/1058_MTI_FEA_XX.wav,1058,MTI,FEA,XX,CREMA-D,en,2.402375,0.057631996,0.09126733054577464,1521.4585339969765,577.0407831687737,2837.698063380282,1714.3310320350017,18.213003580078766,-259.6828,81.42442,98.37987,33.782505,16.52378,31.479362,3.0812883,31.710878,-11.756714,28.590263,-9.553297,15.191646,-4.0089693,11.393257,-7.46225,12.389258,-4.8188324,10.435275,-1.8634994,7.9753094,-8.533646,11.371406,-7.151275,10.591589,-4.47687,8.895078,0.30097216,0.32372424,[117.1875],486.3010748494662,103.7313319404739,361.7434372639837,0.6338028169014085,train
datasets/CREMAD/AudioWAV/1087_IWL_ANG_XX.wav,1087,IWL,ANG,XX,CREMA-D,en,2.969625,0.013442153,0.053138650873655914,1154.2804201649956,471.4590673871678,2324.9327956989246,1675.7189221201102,17.52601051410218,-396.77298,65.066574,121.948265,28.5751,38.171886,24.469202,21.105068,24.252531,10.123805,24.717104,2.0724137,13.678526,2.1628911,13.104625,-2.2174413,9.451366,-2.184886,9.538052,-5.9129167,10.018184,-4.0821624,8.217165,-6.3164344,9.083951,-9.804075,9.097096,0.38209906,0.30168808,[144.23076923],126.14840245960211,17.78656022368321,50.23987877390131,0.5161290322580645,train
datasets/CREMAD/AudioWAV/1080_IEO_SAD_LO.wav,1080,IEO,SAD,LO,CREMA-D,en,2.969625,0.00873193,0.05420446908602151,1296.9191500165546,334.3621618680881,3293.2627688172042,1963.2283793717206,15.767970154517705,-420.35712,52.83412,106.55137,24.315662,53.56194,12.187338,20.817287,15.633291,8.051284,20.980293,11.843213,6.394945,7.2775598,6.7955403,2.320366,9.397163,-0.25663447,5.71237,-1.6297079,4.5963864,-0.033268277,5.401548,0.6358034,3.9934204,0.3435695,6.089951,0.36972898,0.2909295,[133.92857143],141.16391522417715,9.397239970251126,35.60764126786209,0.40860215053763443,train
