label,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
3,-358.5935,107.132904,27.44328,34.589825,-4.642701,1.4020053,1.3862581,-14.50434,-1.0335708,1.9438124,-1.440714,-1.8810625,-2.741884,-6.7283764,-8.684461,-0.64832366,-6.944953,-1.8570987,0.22399463,1.3862703,7.9132085,8.3480425,4.8918624,2.0817523,-2.5959594,-2.2154267,-0.17886783,1.763053,1.0900564,0.560643,0.22254962,1.1072378,-0.12590845,-3.247518,-0.17099357,0.5136633,2.3398345,-1.2662607,-0.25741765,0.8226352
3,-400.88596,119.69294,46.49935,22.242828,6.895088,6.0531597,0.98089,-5.96686,-6.285212,-3.006189,2.7790835,-0.4830342,-3.7210767,-5.621617,-3.1167574,-2.5399072,-0.40563238,-1.7847538,-4.1648746,0.32938665,0.57523566,-1.2593656,2.644592,-1.9563067,-1.6549414,-0.82623404,-1.0459278,1.388094,-1.3529499,-2.185857,0.068846,1.7798246,2.526952,1.5205225,0.12292095,0.101148665,-0.4306371,-0.5004293,-1.0429313,-1.9505187
3,-348.2902,115.99808,26.454372,13.892179,4.373392,-0.23226732,2.9529839,-4.7314963,-3.4751816,-0.5363553,0.32009038,-2.8445108,-7.0841727,-6.0706396,-4.6974673,-5.167489,-1.3023598,1.6933366,-2.418104,0.2853086,-1.0472014,-0.7734479,-0.0068976465,-0.87161183,-0.13565499,0.6239445,1.968249,3.908105,0.6056669,1.226886,0.29508322,1.8040333,1.5485781,-1.5126305,-3.0856335,0.07412141,1.1614625,1.6485633,0.21506055,1.2209978
3,-335.89978,101.67631,32.238956,21.462793,11.259782,-5.936844,-3.128919,-9.463847,-2.7524004,-1.9924355,-8.398988,-2.905213,-1.3080268,1.1670237,-1.6521194,2.5157797,-5.079533,-9.809237,-7.189352,-1.1862235,3.167349,5.921481,-0.25200772,-0.06855307,-3.0352364,0.6137532,1.3241545,2.9166298,4.038404,3.9734623,2.9785616,-0.30694902,-1.4689997,1.234494,1.985355,0.28637192,-5.012441,-2.6466346,1.1520559,-0.5003685
3,-289.37155,105.48464,17.65884,26.544027,0.37341255,-12.70354,-3.4266522,-8.901265,1.2800878,-1.8617067,-5.211464,3.3631902,-2.721438,-1.0708467,-4.3694654,-6.635722,-3.9398148,-3.4011276,-4.805219,0.9509802,-3.7593532,-0.22053146,3.9287624,-1.7958533,-1.636028,-2.170702,-3.7916825,-0.4253517,-2.9158406,-0.38082153,-1.4832199,-0.45444328,1.2257104,0.10334325,0.7667718,-1.1621374,-1.1059796,2.7115297,0.52116346,-0.92751825
3,-379.71548,116.4553,45.751415,23.485435,5.830682,2.1258361,-1.6275275,-7.214724,-3.2825553,-0.2817567,1.8943477,1.4634628,-4.0471945,-0.007691786,-4.1563745,-7.9431806,-1.5680023,-3.9081426,-1.6843586,0.454463,-3.3400254,-3.3915231,-5.328017,-0.96497196,-0.08250738,0.20463583,-0.48447713,-0.72997576,2.2224963,0.6834531,-0.68183297,1.3020729,1.8997893,3.303872,2.3880832,3.5439079,2.6677415,-0.40626305,-0.4208405,-0.012764474
3,-315.78348,115.84827,-0.26819137,17.458242,-4.503626,-0.75728095,0.5987041,-8.596447,1.0019826,-0.6149772,-4.418785,-1.403252,-4.3914466,-2.2934012,-6.620476,0.7695908,3.572545,2.0482464,-0.77302635,-2.2897437,-3.412487,-0.5234626,-0.41217056,0.9309767,-1.3331777,-3.369704,-3.29079,3.076924,3.4734821,2.5464067,2.4585135,1.0993104,3.913632,3.4294121,2.1369402,0.33471933,-2.3728998,-3.6620052,-1.2705588,-4.097645
3,-317.4532,116.9868,23.335644,21.076944,3.3221712,-7.396396,-10.53262,-12.937466,-1.5361111,2.0732958,-2.6897435,0.12185855,-8.4660635,2.232487,-5.1678925,-3.1521297,0.28915632,2.2451673,1.1604661,-0.43834737,-0.58238685,-2.6950207,-4.2234564,0.28519127,-2.5370786,0.5726634,-0.27649513,0.40484866,2.1409435,0.5453743,-1.1605844,1.3505406,1.6174874,-2.5226717,-1.4066461,2.035785,1.5025278,-1.1992284,-1.1123276,-0.3260292
3,-307.80585,94.40487,21.669931,18.810516,3.7149591,-5.2264543,-3.2744768,-9.203717,-0.33795464,2.9070187,-1.7223597,-1.9841858,-3.1907928,-3.7866528,-5.2887735,-1.771912,-10.267026,-9.500425,-8.485594,-4.488565,0.52070904,8.058329,10.889424,8.860013,6.4764495,2.4922209,-2.8479023,-3.3721733,-3.8032973,-1.4132986,-0.5043674,0.7949343,3.4077196,2.2182472,0.47665116,-2.2799215,-1.6011592,-2.099017,-3.5376563,-1.1674905
3,-359.35556,104.620346,40.34946,25.518562,10.889771,0.25170097,-7.9244237,-4.905372,-1.373352,-5.4137826,-4.5826526,-2.3793101,-3.7331076,-2.5741668,-3.1813686,-6.8962073,-2.3285472,-1.5464696,-5.8939066,-0.993843,-1.701964,0.55939275,1.2030536,1.1450526,0.10892951,-0.32131252,-1.1977197,0.3250769,-0.53345895,-0.49254608,-1.8412669,-1.9053614,-0.31516317,0.18248166,-0.75234455,1.6273608,3.6043777,3.0398872,3.4787393,1.4354272
3,-354.704,111.1191,23.2498,23.30465,11.007629,-2.5339038,-0.96833706,4.1870637,4.349668,0.5940431,0.83199936,3.3459346,1.1832813,-3.660103,-3.041342,1.7579303,-5.996851,-3.5131025,-1.4094442,-4.045922,-0.5006553,1.1938304,2.6425123,2.335355,1.4695191,1.43711,-1.0291145,0.25649858,0.6587012,-0.70008963,-1.4701381,-0.6307827,2.6970286,3.6345127,-0.2120013,0.5087277,1.7134148,-2.1068501,-1.4123511,-1.0803975
3,-311.29306,95.81205,21.777859,23.057135,4.9179454,-4.919499,-6.574746,-4.4735966,-2.5946329,-1.0862688,-5.233322,-5.4553375,-6.8284817,-2.7247028,-8.100656,-4.580028,0.39251894,-0.9297471,-1.2515464,0.32050332,-4.061697,0.8724109,-1.1420327,0.17708868,1.1747942,-1.2660456,-1.2154474,3.6644633,2.345216,1.6044675,-0.19869624,0.4044702,0.64421964,-0.73524255,3.2650223,3.2828338,3.1554859,1.5423436,-2.5381591,-1.1280979
3,-300.49344,93.42172,25.871586,24.149683,-3.0987623,-12.478588,-2.6986024,-2.7696204,-5.9558244,-7.59334,-7.5017858,-4.2390165,-6.818746,-4.4586415,-3.8213875,8.291939,3.4789054,7.6616526,-0.77205855,-4.7734017,-4.9521694,-1.5902619,2.7021143,0.15265605,1.0687468,5.165363,-0.8964128,-3.0192945,-3.2692213,2.0474832,2.6648173,1.1532912,2.30899,2.5914423,6.281196,4.4272666,-0.01105458,-2.6247938,-1.4013454,-3.1415524
3,-339.28708,114.00424,18.978859,6.597415,6.1414948,2.415232,0.40527964,-8.165031,-1.3602161,4.7026997,-0.8891265,-1.3769581,-2.443777,-2.0697827,-5.2177086,-5.254579,0.44938776,-2.4414172,-2.1456811,1.3969495,-2.1092007,0.4696188,-3.2099607,-2.4243202,-1.9150561,2.931718,4.714877,5.7306986,1.0333279,0.37786078,-2.326932,-1.646877,2.1284964,0.91826427,0.4165063,-1.4498101,0.8043801,1.8200215,-0.63439214,1.8650969
3,-406.03333,95.6006,48.21284,21.854645,21.103539,4.3229885,-7.067432,-1.5967927,0.44256732,-2.581114,-1.946816,3.935156,-1.1765819,-5.2430716,-4.397558,-2.3591151,-1.0678173,-2.6278863,-4.1170216,-5.15946,-1.9778069,-0.7343996,-2.9596634,-0.0025555128,-5.532525,-1.8352305,-1.8905182,0.05890877,1.2532907,-4.386993,2.3041744,-3.0710087,0.31497097,-1.8279005,-0.4036847,-0.41105255,-1.8596699,-2.0007486,-3.9075413,0.74382275
3,-347.95334,103.83501,38.47108,20.702356,7.046562,-4.700729,-6.769475,-5.7185335,-0.5923229,-0.02374445,-1.5189297,-2.137299,-6.7957063,1.051049,-5.89154,-3.0716915,-1.2329539,1.0012759,-0.716771,1.9154458,-0.6855686,-0.3814506,-1.8967988,0.66764486,-1.2850409,0.12442318,1.219252,1.0774226,-0.68620414,0.855239,-0.42075014,1.936601,1.1643358,-0.91186464,0.6580616,1.7137592,1.3973696,-1.1514244,-1.6749635,-0.6057532
3,-342.58154,139.84389,23.066881,11.563146,0.30069926,-6.590859,-1.8682259,-2.3197796,-7.0999026,-3.558064,2.7071247,2.8942418,-1.5492955,-3.6044776,-5.3042955,-2.2396302,0.31041908,0.46437535,-5.099714,-5.1685457,-2.9228246,1.4092606,2.8586733,1.3651351,-1.9647207,-1.8843012,-2.7900512,-1.9896619,-1.4259845,-2.1435807,-1.9442602,2.9084306,5.3303123,5.6030927,3.1802318,2.5980492,2.8540595,0.54133284,0.8338777,0.6258214
3,-337.05652,87.81806,30.014656,33.68985,6.560076,-1.1290723,1.835323,-2.7779756,-3.6167762,-3.2326095,-2.0767643,-6.3812804,-8.318772,-3.135037,0.24126326,-1.7215469,-3.1587985,0.37841687,0.3142455,4.9703937,1.7039716,-4.7315273,1.2563144,5.77907,3.9519358,-0.68725824,-5.4049788,-1.2523565,2.4918573,2.9780338,-0.57482356,1.1320242,2.1739495,0.82199967,3.1448917,1.9860823,-0.64176464,0.81848174,-0.37279353,-0.5276164
3,-313.5676,110.21497,29.988436,22.734715,-4.3011785,-8.882212,1.5148104,-14.92858,-6.1308303,0.47965375,-8.037399,4.2256064,-5.8093505,0.35820088,-4.682533,-1.494802,1.1261533,0.47628257,-1.5221976,-1.382316,-1.3256892,-1.0001092,-2.345563,-0.7812465,-4.1032524,-0.33321738,-5.257992,2.4492295,4.417563,8.118692,5.6315866,3.8144987,-0.94453603,-2.161592,0.69609535,4.4714155,4.088583,-1.401065,2.6873212,-0.44953585
3,-273.74963,98.974106,32.59783,25.228844,-13.123224,-15.159992,-2.4125218,-13.112647,-1.692739,-2.559215,-5.996443,1.3664813,-3.1098175,-1.8662164,-2.6044667,-4.907455,-4.821221,-3.5591092,-6.2353597,-0.005745676,-0.70026726,1.6317123,2.7384927,-2.273219,-0.63984007,0.076116085,-0.101492554,1.8999686,-1.7792859,-1.5566442,-2.6942322,-0.3918221,1.3260555,0.5985917,1.2846057,-0.81410885,-1.8854828,-3.517108,-4.0882545,2.815161
3,-385.94064,117.48804,45.800095,20.147154,6.0047903,3.754956,2.6303883,-3.1635427,-1.735899,0.013129473,0.35502008,3.6302392,-1.4990295,-1.1634287,-4.9446135,-5.5514464,-3.5627024,-4.006244,-0.35160923,-0.61189073,-2.673442,-1.0826708,-3.5619807,0.20673323,0.2351436,0.26537588,-0.77652407,-0.0007689297,-0.0377993,1.1881559,1.4599959,1.0296879,0.7595841,2.5724669,1.4046224,0.79610693,0.02421397,-1.769581,-1.9196588,0.12701228
3,-320.26907,140.04634,14.921285,23.939035,9.281611,-12.999944,-12.645423,-6.552251,-7.0342984,-8.132443,1.0077045,5.449523,-5.441339,-4.53463,-2.2612822,-5.430785,-1.7194754,0.4038531,-6.070595,-5.122297,-3.8921444,-1.8650976,3.129861,2.0259125,-1.2713811,-0.6270524,-2.6991143,0.18911012,1.6346442,-1.2749077,-2.9666278,-1.5408112,2.331794,2.5171702,2.3306186,2.475338,1.0591452,-0.94318825,0.053454127,-0.9819259
3,-348.8115,102.54649,14.106908,22.103922,3.346115,6.19701,-4.9459715,-10.076104,-6.4664664,-11.836278,5.065985,-11.534021,-4.2940493,-3.3468137,-14.863106,-2.6607075,-7.13227,-5.32275,-7.572637,-4.7454596,-4.002877,-5.3866262,-2.1485229,-2.9131505,-4.0771165,-1.5588105,-2.4559891,-0.09926155,-1.0944502,-0.9707582,-1.2093534,-1.9751607,-4.274474,-4.511888,-1.9556375,-2.063071,-3.3493161,-2.759701,-1.354906,-2.8243463
3,-335.49615,106.368065,26.727123,22.526844,4.3204894,-2.481176,-0.82075995,-4.0861106,-1.6528021,-2.910057,-3.9441905,1.0636971,1.6039686,0.22936025,-5.855216,-5.3255625,-4.462804,-2.7493768,-4.8482957,-3.5905273,-5.736096,-1.6391443,2.3180707,1.0510018,1.7822605,-0.5609942,-1.7624619,0.110016845,-0.15381007,1.7411925,-0.8123476,-0.06281066,1.9463536,1.3108237,0.25119993,-0.426019,0.3521553,-1.2623138,-0.7272128,1.2651228
3,-306.18143,99.396904,21.423635,29.345823,2.4837193,-11.658537,-6.050467,-1.6417329,-2.14555,-9.013951,-3.5038695,5.3740897,-3.1548476,-4.290024,-4.601506,-5.728202,-6.3015676,-5.8897033,0.41160095,-1.5777911,-3.6971712,0.69568074,0.35922986,-4.056059,-2.7082815,-4.772898,-2.187501,4.2986126,7.162429,9.538289,3.0156283,-0.28177074,0.9257861,1.3840371,2.06144,1.2370895,-3.2815607,0.343149,3.6650105,5.983283
3,-262.94348,65.65512,21.555462,17.395632,0.6639378,0.42393702,-0.6109285,-14.39517,-1.7728206,-6.708275,-5.342447,0.98373264,-3.333156,0.7595701,4.2454524,3.777824,1.9627563,0.27985665,-7.8908544,-5.544194,-3.3112154,-0.065070726,3.2043958,0.06042241,1.0082722,4.204484,-2.7265046,-3.2642765,-0.8196506,1.6724734,2.332429,2.8976343,1.5911857,2.629435,5.6433563,2.3084643,-1.1660001,2.6947296,-1.2805048,-3.7002397
3,-320.11987,91.66447,24.03614,29.059452,3.6444886,-8.834608,-8.939153,-9.855245,-2.2961473,-7.2549677,-2.4639015,5.9780216,-5.0212197,-5.895902,-3.3240254,-7.114606,-3.8710966,1.1556983,-0.99720407,-0.31442213,0.43598667,-0.13375783,0.35679448,1.7198913,-1.0538275,0.6889812,-1.3328813,0.5768222,0.046824247,3.7816381,3.6249433,1.6020826,0.06722644,1.3646563,2.8337073,1.701928,-0.43789887,-2.3154612,-3.413493,-0.8836329
3,-346.0147,124.66009,27.705517,27.525782,1.9012074,-5.5520535,5.1683235,-8.622004,-11.565654,3.3426156,-5.414995,-5.188626,-3.4904041,0.264123,-1.4774,-9.103697,-2.5454237,-0.96216184,-3.2964652,-1.7037505,-0.4231554,-2.634965,-1.8652359,-0.613361,-1.9280899,-0.5833557,-1.6957704,1.3294199,-0.9884241,-0.68308115,-0.17378543,2.4814498,5.3387265,0.8019487,-0.37378672,-2.4493308,-1.9162028,-0.22759083,2.814724,2.4347038
3,-309.63538,94.15876,29.16905,18.922651,4.027565,-2.6558805,-2.168829,-15.318419,-0.5459077,-2.1681106,-2.4060626,-2.3888752,0.26112625,-3.5497732,-10.736563,2.2862675,-0.6900028,-4.921944,-5.1194863,-2.2732878,-3.3832119,2.6087146,5.005898,4.8097634,0.10564165,1.7943579,-2.9693804,1.1502969,1.165148,3.522332,6.928928,2.0748231,0.9488082,2.3268306,2.551201,1.3138604,0.20926353,-2.231657,-1.074309,-0.84607583
3,-333.0964,109.4414,16.24296,27.857601,2.1568549,-5.0534525,-1.5605975,-5.4125504,6.749977,-3.5660012,-2.5954657,0.11344284,-6.3726387,-9.341846,-8.461984,-0.48895183,-2.6556258,1.9712002,2.9316576,1.6239431,-0.5150511,0.9060829,0.22206762,2.022492,-1.1200535,-0.97092533,0.30730733,-0.77078897,-0.44352302,-0.9629032,-2.5126565,0.7996454,1.9654423,2.2186697,1.7042766,-0.29446778,-1.0454011,-0.85857,0.4325059,-0.95174056
3,-385.3586,106.66973,43.578438,34.265675,11.970282,-7.165895,0.6523597,0.6367859,-1.9037927,-3.5181947,-3.0027118,-4.982868,-2.697595,-1.4266248,-4.0866733,1.0707318,-3.3406641,-5.6531906,-2.4816265,-3.4634066,-3.1990216,0.41620138,4.913061,1.3694898,-0.6776131,0.017086947,-1.1048088,-0.5134822,2.514366,4.0860524,3.3156657,1.0124136,1.0627648,2.2312746,2.4567268,0.09268544,-0.3235855,-2.2743726,-3.8830256,-3.9985244
3,-359.7219,106.06087,26.629135,35.71472,3.1872022,-3.9823866,-1.6651286,-6.0851235,4.0707088,-2.6087985,2.3204858,3.8259692,-2.5131905,-4.2004194,-5.571565,-2.217205,-8.533188,-3.157485,-2.8515463,-5.700413,-1.7763606,2.2754507,3.3732886,4.847249,4.7102327,4.241106,-0.7094457,0.46507823,2.8847377,6.1369143,4.0236416,-1.4011331,-3.650813,-1.8638575,1.7743232,1.5860507,-1.2134691,-1.7228788,0.46868992,-0.06439605
3,-369.92853,122.11669,45.130493,27.613241,12.883238,0.058989175,-13.268244,-6.7652564,-3.3555167,-6.7898645,-2.8747182,-1.870257,-5.8660474,-7.6682653,-2.5597892,-3.5763226,-4.0825224,-2.9172437,-2.5062075,-3.0929742,-0.4731835,0.54960424,1.4681859,0.09335682,-3.2196674,-0.5603265,1.8507719,0.56957936,0.7366461,1.9410275,2.1528661,1.5825025,2.6661305,-0.27317056,-0.2843471,-1.1241816,-0.9790266,0.41682962,0.98042077,-1.9465873
3,-361.72522,87.26631,41.284767,17.434425,19.41042,3.4105341,-5.075768,2.038929,-2.049228,-3.5103447,-4.804508,-1.444578,-2.6998775,-0.50952333,-1.4216866,-4.1957684,-1.8921262,-2.3097363,-7.9631615,-2.4395237,1.3618729,-5.0747113,-1.6247996,-3.6309013,-3.8478987,-2.0629597,-1.8824998,-1.7855294,-1.7068905,-0.84362185,-0.033350743,-2.3541734,-1.0309917,-1.0658194,-2.5730917,-2.3101172,-2.818195,-3.6090112,-3.2137082,-2.7204247
3,-328.04083,88.53774,29.731487,18.380566,0.20759101,1.5352075,-0.8249124,-8.649308,1.250324,-3.561636,2.1911757,2.8453672,-5.0716624,-4.92396,-4.709212,-2.2917678,-7.2618947,-1.8183141,-2.1803582,0.206962,1.3316592,0.6949865,2.8930283,5.5054464,3.0892816,3.0039353,2.2372143,2.7488117,4.0274005,3.4382148,2.0830872,2.8730192,2.8151422,1.4699179,-0.47890052,0.27751625,-0.9907554,-1.6056817,-2.5972533,-2.213803
3,-322.2853,113.540245,34.55574,29.719082,-4.4378486,-5.060554,1.4294366,-11.832068,-5.6056895,-3.4221442,-10.192227,0.7497551,-4.425969,-1.0389035,-2.225766,-4.543177,-4.7522736,-1.2811567,-4.794939,0.22276062,-4.6553044,-7.1234446,-0.18574123,-2.1104462,0.42837054,-0.18199152,-3.2485287,-0.5994817,1.913103,3.6092455,0.15157391,2.0557477,2.6720781,1.7560648,3.0064714,2.651115,0.38626513,-0.68172264,1.1309586,1.1810253
3,-396.59042,111.853386,39.81352,24.525358,10.835,0.8817339,3.2547882,-0.49321023,2.7205286,0.03709763,-3.1829498,0.8775496,-2.0812159,-4.915976,-3.485137,-0.86513144,-2.4631407,-2.077061,-2.6672428,-1.9815116,-1.1922708,1.1421288,2.3735,4.1463065,2.162936,3.4839058,3.9826796,2.562812,1.3898575,0.9045948,-0.73322606,-1.3948227,-0.34076336,0.7714843,1.0766902,0.6594838,0.8014753,0.63435656,-0.44682363,-0.2958202
3,-375.53836,110.500015,40.748234,20.816448,4.680386,4.84164,5.1921,-9.584475,-3.0507827,2.195298,1.3619152,-1.2331631,-2.5751157,-3.737644,-4.6679463,-2.7826498,-0.11380652,-3.5325923,-5.4215026,-0.6005053,-1.2917889,1.5298399,2.6277416,-0.8085938,1.8231348,2.9906633,-1.9382094,0.4372061,0.9149684,2.7155087,1.4042007,-1.2620181,-1.1155516,1.0837921,0.21167953,1.3675987,1.069032,0.25107947,-0.5151988,-1.2840822
3,-298.43204,94.530846,32.183125,16.100903,-1.326631,-4.518441,-4.696406,-6.6140375,-1.8047787,-4.0117307,-5.3215284,-0.51917964,-0.026877994,-1.3296344,-7.612875,-10.573017,-6.811792,-7.8332057,-3.6976032,0.38091603,-2.9795575,-1.6581756,-4.1947055,-0.53987205,3.2274675,6.932853,6.272478,10.390639,5.857735,3.7951074,-1.9348122,-3.533231,1.0536145,3.075257,1.1731849,-2.5957317,-3.0434904,-0.6736085,2.8206828,0.89917564
3,-349.97018,89.09894,21.803545,13.746218,8.583932,6.892402,-1.5170405,-5.2920904,5.2516756,1.0051417,0.39661568,-2.6300166,-1.7121394,-2.4152465,-1.1815389,-5.1987696,-7.2933846,-3.6744347,-4.1127424,-4.6364665,-2.6760113,-3.038459,-5.8846936,-3.1724257,-2.878243,2.5826023,5.834777,6.7102933,4.3016324,2.2849262,-3.1213872,-3.3086512,2.6569817,1.31553,-0.48185718,-3.9287748,-2.512786,-3.166097,-1.9503342,-2.68699
3,-303.96103,69.76172,21.387901,15.900121,-0.28011885,-6.734429,-5.592909,-6.1501346,-2.3590958,-6.81682,-5.29199,-3.9771945,7.9772363,1.5543046,0.7362858,0.41209155,-6.5880475,-5.058915,-3.6940243,-3.0570586,-4.0663157,-4.3414807,0.16941799,-1.5990127,-1.087967,0.63947463,-1.9292635,-0.8722276,-2.1077576,-2.838592,-2.861304,-1.5130093,2.1667073,1.9606816,0.8056972,-2.1271431,-4.559642,-0.9746655,-1.2862455,0.40478227
3,-323.99933,109.317444,27.138811,13.193453,4.9517393,-3.0453246,1.1100899,-8.394022,-7.9237156,11.266804,-1.4333075,-4.793749,-0.09964535,-6.7614045,-4.2908373,-3.2182462,-2.7202961,0.82828134,-1.5402911,0.7003752,-1.1098406,-3.038553,-2.3845923,-2.4281387,-6.113288,-0.79721177,0.26870993,1.089354,1.5923262,1.3055359,-0.3968731,1.7421768,-1.9887964,-6.0339084,-1.7742168,1.7148025,3.4759724,3.369127,2.0048227,1.609598
3,-357.9548,114.88849,32.170284,23.938227,5.20655,-10.392364,-0.96589327,-7.1076155,0.41497886,4.868469,2.7664585,1.3395084,-3.9408345,-5.1784663,-7.8245296,-5.265936,-3.8833067,-1.4950511,-0.31539962,2.0952575,3.0913382,3.9212856,1.5602949,-1.1310341,0.596204,-0.5847723,-2.7578292,2.1378798,-0.30453998,1.5355908,1.0866898,0.099844106,0.07985524,0.788602,0.11991486,0.16831626,0.018200736,-1.6305907,-1.784009,0.3597342
3,-301.92175,78.52674,13.606366,20.775085,14.710493,-4.4406414,-9.036343,-10.324453,-5.4245057,-12.60571,-1.7167473,-12.855652,-4.843215,-1.2197387,-12.905373,-6.1463003,-3.8003118,-7.349269,-8.208187,-5.132777,-7.7804832,-7.3529334,-4.3776565,-2.4071,-2.7984712,1.650536,3.2087345,1.5395918,-1.367526,-1.38259,-0.32162243,-2.7213366,-3.1784236,-3.7798533,-0.5337311,-1.9346439,-1.7730731,-0.717811,-1.6130571,-0.5929866
3,-334.32614,113.61192,26.713697,26.3648,10.621396,-2.698034,-7.013098,-9.716527,2.1584508,0.44313446,-3.8339353,-0.28850845,-4.07922,-2.0716186,-4.700078,-4.9586854,-2.0750926,-3.6824958,-4.1637797,-1.5560219,-1.4795163,2.1783109,1.5984789,0.057201017,0.6705514,-0.61277264,-0.5789373,2.657895,0.8712949,4.9521966,5.259733,1.8890668,3.0594137,2.4605398,-0.42736575,-2.5258837,-3.3027537,-2.5549953,-1.9916021,-2.8195932
3,-337.56174,123.63311,32.352833,16.667679,-12.9699745,-1.9740546,2.2443013,-6.896761,-6.446609,-6.0209527,-5.3352904,1.246922,-1.7132397,-3.3714387,-6.5923057,-5.9392815,-5.8774652,-7.5669446,-5.418788,-2.4731772,0.50551134,5.6157417,6.500114,7.8086925,8.161018,9.673824,2.018857,-2.0837028,-1.5737394,2.2268007,1.9429154,-2.5698385,-1.9586462,-0.5572113,1.7693636,-0.8146847,-1.0640068,-1.6769102,-0.67972416,-1.8086723
3,-365.55774,113.74718,40.11741,17.265436,3.8264427,1.1140296,-0.5676163,-8.087244,-5.0975943,0.36211744,2.2062593,-0.9891948,-4.7578354,-3.8895435,-3.8534403,-7.142599,-0.854491,2.3282647,0.30267218,3.0216484,-0.57026875,-2.3522565,-1.6161969,-1.3346579,-0.67077017,-0.5536282,0.64365166,3.2736163,1.5447023,1.4863802,0.30052364,1.5974488,1.9233276,0.34411818,-1.0096525,2.2536178,3.309788,2.6918783,0.2689493,0.8965769
3,-320.16058,91.54598,24.504242,21.887041,3.938696,-11.291937,-5.083893,-8.958961,0.96264,-2.9296365,-1.2510026,0.6775235,-3.5854042,4.7533712,-8.602452,1.7097781,-2.7404954,-3.04952,-3.2441933,-5.7182913,-4.3792486,-2.5741081,0.09270811,3.4497826,1.6762692,1.3709515,2.836955,3.0365272,1.2401161,2.1217284,1.5317252,-0.5332759,2.290046,2.8768666,2.0905316,-1.4862224,-4.3570194,-3.8058465,-1.7068312,-3.9896843
3,-387.04355,106.51971,36.92046,26.256104,15.041559,1.2207083,-0.8228464,1.376853,0.36234042,-0.6598314,-4.115037,-6.7621884,-0.460182,-6.6348515,-8.311084,-1.7609565,-2.5357296,-2.6501808,-3.3789651,1.7381841,2.3118496,0.74705774,1.5436605,-0.70379657,-0.5695288,1.6642058,-0.76803374,2.894312,2.167822,0.35575312,-1.3597897,-1.5805597,2.1400867,3.2984462,1.9391649,2.9458725,1.2387315,2.520703,2.9371245,0.011508666
3,-370.18298,111.829926,43.501568,27.274149,13.44441,-0.7551248,-9.753342,-5.378636,-0.54474515,1.0175618,-1.3963416,-2.3611047,-3.6931736,-3.0873837,-2.0438058,-4.4953647,-6.0247498,-1.482947,-3.9897046,-3.9014843,-0.37004164,0.8918302,-1.5017977,-3.7656186,-1.5740443,-2.0005956,-2.188641,3.2101614,-1.1438559,0.39670703,1.6674407,0.75902593,0.07266479,-1.2643981,-2.2568445,0.7820924,1.9631015,1.8465568,2.5612445,2.0640497
3,-325.34564,101.83246,21.411703,23.991405,3.7305703,-10.468543,-3.7693076,4.394702,-3.3228176,-3.7464585,-3.1606724,-1.8255106,2.2724016,-6.8621826,-4.5638633,0.11766057,-7.3403635,-2.8030388,-1.9774122,-2.2283769,-4.0002923,-0.38314927,3.3254151,3.0333943,3.2851036,2.0908399,-1.813237,1.49417,1.871781,7.509885,4.301253,-2.1965168,-2.2044768,2.4140718,4.5690703,4.6027846,3.5893645,0.4852808,-0.7270826,-4.02405
3,-297.8822,96.860565,24.4854,16.567621,-0.8598006,3.8382554,0.5703909,-16.937868,-1.4373943,7.938088,-3.7170234,-1.3211079,-4.2911577,-2.0854318,-5.839204,-5.5692935,-4.164599,-4.595264,-3.8962874,-3.1233995,-4.383709,-0.2540175,-3.901923,-0.04950281,1.4277174,3.5911155,3.5330338,6.1835294,1.8559138,4.940792,3.7696624,-1.0575801,2.576374,-0.07259312,1.0407149,2.3768919,2.5490794,1.8915442,0.29805848,-0.4404499
3,-393.31787,99.03777,43.460964,26.657846,14.489228,4.620967,4.055307,-1.5524079,2.2238123,-3.2661939,-4.654128,-1.9728364,-1.6690636,-5.0539923,-6.2133636,-4.132185,-5.941789,-0.8476326,-2.7830303,-3.875066,-2.9645565,-3.894504,-1.9320055,1.5018024,1.4492725,2.9818814,2.998167,2.672073,1.5432956,2.5486717,1.2886876,1.3474871,1.8733928,1.6811723,-0.5751046,-1.6531162,-1.0058616,-0.008706331,-0.62204266,-0.6800236
3,-361.8452,100.02776,6.2123137,20.595003,14.087252,-8.246423,-7.0731273,3.697847,-6.7174544,-9.003002,-1.1751341,-10.009852,-5.443759,-6.423596,-12.268251,-0.8892544,-4.7576156,-7.6994843,-6.899641,-3.0746367,-5.80685,-7.0193233,-2.0566983,-3.182781,-2.999388,-1.7791766,-2.5906448,0.35608992,0.015734531,-0.7537655,-0.49474025,-3.0280893,-3.7749655,-1.5678095,-2.0553908,-0.11954081,3.1327584,-0.99817896,-0.09280612,-1.746344
